1,1,194.57,795.37,96.61,264.02,-1,-1,-1,-1
2,1,195.72,798.58,94.25,259.00,-1,-1,-1,-1
3,1,196.72,799.79,92.40,257.89,-1,-1,-1,-1
4,1,197.69,801.33,90.90,255.63,-1,-1,-1,-1
5,1,196.63,808.18,92.21,252.37,-1,-1,-1,-1
6,1,196.47,807.76,92.91,255.03,-1,-1,-1,-1
7,1,195.75,806.88,95.23,258.68,-1,-1,-1,-1
8,1,197.02,816.69,92.02,249.70,-1,-1,-1,-1
9,1,196.72,817.38,93.58,249.52,-1,-1,-1,-1
10,1,197.33,816.90,91.96,249.10,-1,-1,-1,-1
11,1,197.36,815.50,93.10,253.62,-1,-1,-1,-1
12,1,199.57,819.27,90.37,249.51,-1,-1,-1,-1
13,1,202.01,814.82,98.27,259.63,-1,-1,-1,-1
14,1,204.62,827.56,93.54,246.58,-1,-1,-1,-1
15,1,204.50,828.77,94.16,247.85,-1,-1,-1,-1
16,1,206.70,838.22,90.63,239.47,-1,-1,-1,-1
17,1,203.76,828.14,96.22,250.12,-1,-1,-1,-1
18,1,206.43,841.98,90.53,234.50,-1,-1,-1,-1
19,1,206.47,839.83,91.53,240.06,-1,-1,-1,-1
20,1,208.11,845.48,88.44,228.33,-1,-1,-1,-1
21,1,208.75,846.20,87.61,227.45,-1,-1,-1,-1
22,1,208.87,845.76,87.66,230.51,-1,-1,-1,-1
23,1,209.40,850.26,86.08,221.08,-1,-1,-1,-1
24,1,211.94,862.99,81.39,207.58,-1,-1,-1,-1
1,2,1722.55,458.09,67.81,201.97,-1,-1,-1,-1
2,2,1721.93,457.72,68.33,203.58,-1,-1,-1,-1
3,2,1722.22,459.76,68.25,200.99,-1,-1,-1,-1
4,2,1721.41,457.82,69.32,204.01,-1,-1,-1,-1
5,2,1721.76,461.32,68.03,199.81,-1,-1,-1,-1
6,2,1722.33,463.22,69.01,205.30,-1,-1,-1,-1
7,2,1721.67,461.55,70.46,209.10,-1,-1,-1,-1
8,2,1722.23,464.33,69.09,204.20,-1,-1,-1,-1
9,2,1723.69,465.59,67.54,200.43,-1,-1,-1,-1
10,2,1723.54,465.81,67.64,200.69,-1,-1,-1,-1
11,2,1724.31,467.48,65.76,196.93,-1,-1,-1,-1
12,2,1723.08,462.53,66.85,196.81,-1,-1,-1,-1
13,2,1722.79,463.11,67.42,196.32,-1,-1,-1,-1
14,2,1722.56,462.23,67.62,197.61,-1,-1,-1,-1
15,2,1723.10,464.68,68.47,202.77,-1,-1,-1,-1
16,2,1722.31,462.95,69.61,206.20,-1,-1,-1,-1
17,2,1722.07,462.90,70.36,206.52,-1,-1,-1,-1
18,2,1722.82,463.56,69.56,205.66,-1,-1,-1,-1
19,2,1723.09,465.78,68.24,201.30,-1,-1,-1,-1
20,2,1723.36,464.44,68.77,203.85,-1,-1,-1,-1
21,2,1723.34,464.32,68.13,203.16,-1,-1,-1,-1
22,2,1723.44,461.72,67.05,199.15,-1,-1,-1,-1
23,2,1723.70,462.12,66.98,198.02,-1,-1,-1,-1
24,2,1723.87,461.61,67.12,199.09,-1,-1,-1,-1
25,2,1724.12,462.70,66.29,196.68,-1,-1,-1,-1
26,2,1723.41,460.41,67.49,201.40,-1,-1,-1,-1
27,2,1723.16,459.82,68.49,202.90,-1,-1,-1,-1
28,2,1723.24,460.96,67.50,199.98,-1,-1,-1,-1
29,2,1722.87,459.20,68.62,203.88,-1,-1,-1,-1
30,2,1724.11,460.84,66.63,198.84,-1,-1,-1,-1
31,2,1723.03,461.15,67.14,199.83,-1,-1,-1,-1
32,2,1722.77,459.12,68.20,203.00,-1,-1,-1,-1
33,2,1722.61,458.68,68.68,203.94,-1,-1,-1,-1
34,2,1722.91,456.66,69.65,206.15,-1,-1,-1,-1
35,2,1722.90,458.17,68.32,203.43,-1,-1,-1,-1
36,2,1722.21,458.88,68.30,201.33,-1,-1,-1,-1
37,2,1721.90,458.88,67.73,200.56,-1,-1,-1,-1
38,2,1723.62,460.12,63.28,186.87,-1,-1,-1,-1
39,2,1721.73,456.99,68.52,203.51,-1,-1,-1,-1
40,2,1720.35,455.30,70.01,207.67,-1,-1,-1,-1
41,2,1718.97,453.24,71.12,211.28,-1,-1,-1,-1
42,2,1718.59,453.38,71.66,211.31,-1,-1,-1,-1
43,2,1714.44,454.61,70.71,209.80,-1,-1,-1,-1
44,2,1714.75,456.50,69.41,205.96,-1,-1,-1,-1
45,2,1717.66,453.45,72.70,213.07,-1,-1,-1,-1
46,2,1717.82,452.55,72.83,214.05,-1,-1,-1,-1
47,2,1717.98,454.89,72.00,210.16,-1,-1,-1,-1
48,2,1717.66,452.72,72.70,213.30,-1,-1,-1,-1
49,2,1718.03,452.62,72.46,212.93,-1,-1,-1,-1
50,2,1717.45,453.39,72.95,212.20,-1,-1,-1,-1
51,2,1714.26,454.08,70.23,208.97,-1,-1,-1,-1
52,2,1715.10,455.44,68.97,206.44,-1,-1,-1,-1
53,2,1715.18,455.57,68.97,206.64,-1,-1,-1,-1
54,2,1714.41,454.34,69.84,208.24,-1,-1,-1,-1
55,2,1715.63,453.45,67.17,198.58,-1,-1,-1,-1
56,2,1715.58,451.42,67.88,201.21,-1,-1,-1,-1
57,2,1716.55,452.49,66.14,198.67,-1,-1,-1,-1
58,2,1718.44,450.97,72.44,215.67,-1,-1,-1,-1
59,2,1719.41,454.97,70.65,208.87,-1,-1,-1,-1
60,2,1719.78,456.13,70.29,207.19,-1,-1,-1,-1
61,2,1719.53,456.66,70.76,207.70,-1,-1,-1,-1
62,2,1719.45,454.55,71.39,212.10,-1,-1,-1,-1
63,2,1720.16,456.05,70.85,209.54,-1,-1,-1,-1
64,2,1720.44,458.17,69.61,205.53,-1,-1,-1,-1
65,2,1721.05,460.20,68.27,201.88,-1,-1,-1,-1
66,2,1719.93,456.87,70.66,207.88,-1,-1,-1,-1
67,2,1720.49,457.16,69.62,206.18,-1,-1,-1,-1
68,2,1719.68,454.97,70.51,209.02,-1,-1,-1,-1
69,2,1718.35,453.72,72.47,212.36,-1,-1,-1,-1
70,2,1717.62,452.13,73.74,215.98,-1,-1,-1,-1
71,2,1717.13,452.94,73.69,213.29,-1,-1,-1,-1
72,2,1717.82,453.28,72.51,209.91,-1,-1,-1,-1
73,2,1715.45,455.34,70.26,207.22,-1,-1,-1,-1
74,2,1715.51,455.96,69.72,205.65,-1,-1,-1,-1
75,2,1717.37,451.98,73.57,212.50,-1,-1,-1,-1
76,2,1718.57,454.72,71.06,206.20,-1,-1,-1,-1
77,2,1718.61,453.50,71.70,208.69,-1,-1,-1,-1
78,2,1718.60,451.74,72.47,212.71,-1,-1,-1,-1
79,2,1718.46,452.01,72.47,212.10,-1,-1,-1,-1
80,2,1719.05,452.77,71.51,210.47,-1,-1,-1,-1
81,2,1719.73,452.65,71.02,209.66,-1,-1,-1,-1
82,2,1718.41,447.81,73.16,212.24,-1,-1,-1,-1
83,2,1719.16,451.53,72.23,211.80,-1,-1,-1,-1
84,2,1718.90,448.20,73.11,211.62,-1,-1,-1,-1
85,2,1718.57,450.92,72.74,213.08,-1,-1,-1,-1
86,2,1718.51,448.74,72.95,210.16,-1,-1,-1,-1
87,2,1718.51,449.16,72.62,209.40,-1,-1,-1,-1
88,2,1718.02,450.83,73.17,213.36,-1,-1,-1,-1
89,2,1717.61,451.42,73.18,213.11,-1,-1,-1,-1
90,2,1718.24,448.82,72.33,209.10,-1,-1,-1,-1
91,2,1719.60,451.94,71.43,210.74,-1,-1,-1,-1
92,2,1719.00,451.43,72.28,212.21,-1,-1,-1,-1
93,2,1719.36,451.31,71.84,212.25,-1,-1,-1,-1
94,2,1718.80,450.52,72.94,214.23,-1,-1,-1,-1
95,2,1718.89,451.59,72.16,212.11,-1,-1,-1,-1
96,2,1718.52,449.01,72.16,209.26,-1,-1,-1,-1
97,2,1717.91,448.67,72.47,208.60,-1,-1,-1,-1
98,2,1719.09,452.36,72.31,210.79,-1,-1,-1,-1
99,2,1718.79,452.59,72.00,210.16,-1,-1,-1,-1
100,2,1718.64,451.21,72.62,213.00,-1,-1,-1,-1
101,2,1718.11,448.33,72.90,211.59,-1,-1,-1,-1
102,2,1718.95,451.59,72.13,212.08,-1,-1,-1,-1
103,2,1717.47,445.63,74.39,215.88,-1,-1,-1,-1
104,2,1717.97,448.86,73.96,218.15,-1,-1,-1,-1
105,2,1717.51,446.52,75.25,222.62,-1,-1,-1,-1
106,2,1718.45,449.41,73.70,216.86,-1,-1,-1,-1
107,2,1718.83,449.37,73.82,216.79,-1,-1,-1,-1
108,2,1718.17,444.98,74.26,216.36,-1,-1,-1,-1
109,2,1719.50,451.05,72.20,212.84,-1,-1,-1,-1
110,2,1719.29,451.01,72.29,213.15,-1,-1,-1,-1
111,2,1718.65,449.92,73.26,215.65,-1,-1,-1,-1
112,2,1719.42,451.47,72.14,212.80,-1,-1,-1,-1
113,2,1719.39,453.42,72.02,210.38,-1,-1,-1,-1
114,2,1718.94,451.70,72.79,213.06,-1,-1,-1,-1
115,2,1719.09,451.60,72.98,214.38,-1,-1,-1,-1
116,2,1719.34,451.29,73.18,214.56,-1,-1,-1,-1
117,2,1720.15,452.56,72.36,211.95,-1,-1,-1,-1
118,2,1719.58,451.49,73.07,214.76,-1,-1,-1,-1
119,2,1719.76,453.10,72.71,212.44,-1,-1,-1,-1
120,2,1719.89,452.19,72.66,213.73,-1,-1,-1,-1
121,2,1719.64,451.88,73.64,215.79,-1,-1,-1,-1
122,2,1719.46,452.24,73.43,215.15,-1,-1,-1,-1
123,2,1719.20,453.35,73.02,212.23,-1,-1,-1,-1
124,2,1718.80,450.33,74.38,216.99,-1,-1,-1,-1
125,2,1719.23,453.30,73.44,212.72,-1,-1,-1,-1
126,2,1719.98,452.50,73.10,213.66,-1,-1,-1,-1
127,2,1719.20,451.84,73.93,215.56,-1,-1,-1,-1
128,2,1719.21,453.19,73.47,213.36,-1,-1,-1,-1
129,2,1720.31,452.45,72.57,212.90,-1,-1,-1,-1
130,2,1720.36,452.29,72.53,212.49,-1,-1,-1,-1
131,2,1720.75,453.59,71.71,210.44,-1,-1,-1,-1
132,2,1721.35,453.43,71.17,209.80,-1,-1,-1,-1
133,2,1720.25,452.43,71.69,211.75,-1,-1,-1,-1
134,2,1719.68,451.86,72.72,213.24,-1,-1,-1,-1
135,2,1719.12,451.29,73.07,214.48,-1,-1,-1,-1
136,2,1720.35,451.92,72.06,212.17,-1,-1,-1,-1
137,2,1719.71,450.56,73.06,214.68,-1,-1,-1,-1
138,2,1720.31,452.04,72.46,212.17,-1,-1,-1,-1
139,2,1719.33,449.64,73.85,216.92,-1,-1,-1,-1
140,2,1719.64,451.73,73.15,213.51,-1,-1,-1,-1
141,2,1719.27,449.98,73.79,216.10,-1,-1,-1,-1
142,2,1719.82,451.69,72.69,212.43,-1,-1,-1,-1
143,2,1719.50,452.35,73.24,212.77,-1,-1,-1,-1
144,2,1719.52,452.35,72.69,211.92,-1,-1,-1,-1
145,2,1719.71,453.37,72.60,209.84,-1,-1,-1,-1
146,2,1718.79,452.00,73.44,213.02,-1,-1,-1,-1
147,2,1719.61,452.67,72.29,210.46,-1,-1,-1,-1
148,2,1719.21,453.08,73.12,210.33,-1,-1,-1,-1
149,2,1719.11,452.93,73.20,211.62,-1,-1,-1,-1
150,2,1719.29,454.07,72.65,210.35,-1,-1,-1,-1
151,2,1719.13,453.37,72.81,211.98,-1,-1,-1,-1
152,2,1719.23,453.01,73.00,213.47,-1,-1,-1,-1
153,2,1719.36,452.30,73.29,213.89,-1,-1,-1,-1
154,2,1719.80,452.67,72.85,213.23,-1,-1,-1,-1
155,2,1719.46,451.63,73.75,216.10,-1,-1,-1,-1
156,2,1719.45,449.72,74.50,219.69,-1,-1,-1,-1
157,2,1719.24,451.21,74.11,216.92,-1,-1,-1,-1
158,2,1719.53,450.46,74.65,218.85,-1,-1,-1,-1
159,2,1719.26,450.34,74.68,218.42,-1,-1,-1,-1
160,2,1719.69,451.68,73.39,214.44,-1,-1,-1,-1
161,2,1719.57,453.58,73.02,212.78,-1,-1,-1,-1
162,2,1721.13,454.25,70.79,208.14,-1,-1,-1,-1
163,2,1720.15,451.63,72.23,212.31,-1,-1,-1,-1
164,2,1720.63,453.03,71.41,209.53,-1,-1,-1,-1
165,2,1719.91,453.30,72.68,212.25,-1,-1,-1,-1
166,2,1720.04,453.44,72.04,210.24,-1,-1,-1,-1
167,2,1719.61,452.61,72.61,211.94,-1,-1,-1,-1
168,2,1720.06,452.78,72.65,211.57,-1,-1,-1,-1
169,2,1720.56,452.74,71.98,211.16,-1,-1,-1,-1
170,2,1720.37,452.91,71.63,210.61,-1,-1,-1,-1
171,2,1720.95,453.02,71.78,210.52,-1,-1,-1,-1
172,2,1720.51,452.25,72.37,211.96,-1,-1,-1,-1
173,2,1720.24,453.29,72.11,210.05,-1,-1,-1,-1
174,2,1721.11,453.55,71.43,209.59,-1,-1,-1,-1
175,2,1720.37,453.12,72.66,211.34,-1,-1,-1,-1
176,2,1720.60,454.13,71.59,208.62,-1,-1,-1,-1
177,2,1720.08,453.23,72.69,211.98,-1,-1,-1,-1
178,2,1720.52,453.53,71.82,209.99,-1,-1,-1,-1
179,2,1720.20,453.05,72.06,210.53,-1,-1,-1,-1
180,2,1720.24,453.43,71.88,209.82,-1,-1,-1,-1
181,2,1720.20,454.43,71.65,208.86,-1,-1,-1,-1
182,2,1720.29,454.47,71.47,209.51,-1,-1,-1,-1
183,2,1721.34,453.40,71.03,210.27,-1,-1,-1,-1
184,2,1720.25,452.37,72.47,212.54,-1,-1,-1,-1
185,2,1720.69,452.17,72.44,213.42,-1,-1,-1,-1
186,2,1720.80,453.37,71.73,211.08,-1,-1,-1,-1
187,2,1720.62,452.47,72.13,211.77,-1,-1,-1,-1
188,2,1720.82,452.12,72.47,212.96,-1,-1,-1,-1
189,2,1721.19,452.36,71.27,211.04,-1,-1,-1,-1
190,2,1720.90,452.22,71.84,211.68,-1,-1,-1,-1
191,2,1721.66,453.35,70.58,209.17,-1,-1,-1,-1
192,2,1721.21,453.65,71.26,210.06,-1,-1,-1,-1
193,2,1721.95,453.89,70.77,209.51,-1,-1,-1,-1
194,2,1721.05,452.72,71.81,211.91,-1,-1,-1,-1
195,2,1721.07,453.76,71.20,209.52,-1,-1,-1,-1
196,2,1720.76,452.95,72.00,212.02,-1,-1,-1,-1
197,2,1721.13,451.96,72.44,213.35,-1,-1,-1,-1
198,2,1721.38,452.27,72.03,212.38,-1,-1,-1,-1
199,2,1721.47,452.33,71.94,212.23,-1,-1,-1,-1
200,2,1720.83,454.29,71.01,208.28,-1,-1,-1,-1
201,2,1721.48,453.29,71.08,210.02,-1,-1,-1,-1
202,2,1721.03,454.52,70.79,207.86,-1,-1,-1,-1
203,2,1720.62,453.68,71.47,209.98,-1,-1,-1,-1
204,2,1721.15,453.74,71.60,209.63,-1,-1,-1,-1
205,2,1721.80,454.62,70.71,207.52,-1,-1,-1,-1
206,2,1721.18,454.66,71.35,209.38,-1,-1,-1,-1
207,2,1721.41,455.26,71.07,207.34,-1,-1,-1,-1
208,2,1721.75,455.62,70.56,206.79,-1,-1,-1,-1
209,2,1721.38,454.67,71.21,208.98,-1,-1,-1,-1
210,2,1721.51,453.82,71.24,209.67,-1,-1,-1,-1
211,2,1722.60,455.83,69.75,206.12,-1,-1,-1,-1
212,2,1721.39,452.60,71.93,212.44,-1,-1,-1,-1
213,2,1722.44,455.00,70.22,207.15,-1,-1,-1,-1
214,2,1721.67,454.61,71.02,208.75,-1,-1,-1,-1
