1,1,210.02,170.93,45.82,130.72,-1,-1,-1,-1
2,1,204.95,169.24,45.94,133.59,-1,-1,-1,-1
3,1,199.77,168.46,45.45,130.57,-1,-1,-1,-1
4,1,194.74,165.28,45.33,131.37,-1,-1,-1,-1
5,1,191.61,167.41,46.16,132.56,-1,-1,-1,-1
6,1,187.48,168.15,43.63,125.19,-1,-1,-1,-1
7,1,181.10,163.08,45.65,130.12,-1,-1,-1,-1
8,1,175.95,159.92,45.76,131.26,-1,-1,-1,-1
9,1,172.24,154.62,47.27,136.83,-1,-1,-1,-1
10,1,167.90,155.32,45.97,134.99,-1,-1,-1,-1
11,1,165.40,156.98,45.28,131.79,-1,-1,-1,-1
12,1,163.87,158.01,42.39,124.20,-1,-1,-1,-1
13,1,162.56,160.96,40.19,118.14,-1,-1,-1,-1
14,1,162.04,161.28,40.59,117.23,-1,-1,-1,-1
15,1,157.10,160.71,40.51,118.69,-1,-1,-1,-1
16,1,154.48,157.64,40.62,119.70,-1,-1,-1,-1
17,1,149.67,156.04,39.80,117.55,-1,-1,-1,-1
18,1,148.78,155.11,41.06,119.62,-1,-1,-1,-1
19,1,145.62,153.14,41.94,123.10,-1,-1,-1,-1
20,1,140.47,150.95,42.14,122.64,-1,-1,-1,-1
21,1,140.79,152.82,41.04,119.09,-1,-1,-1,-1
1,2,159.87,163.36,50.21,145.00,-1,-1,-1,-1
2,2,155.40,165.25,49.39,141.73,-1,-1,-1,-1
3,2,152.33,163.72,49.71,139.36,-1,-1,-1,-1
4,2,150.13,162.33,48.54,137.22,-1,-1,-1,-1
5,2,144.93,160.22,48.65,140.97,-1,-1,-1,-1
6,2,137.89,162.44,47.36,136.38,-1,-1,-1,-1
7,2,134.92,160.96,47.38,133.99,-1,-1,-1,-1
8,2,129.13,157.30,48.11,136.11,-1,-1,-1,-1
9,2,122.24,157.67,46.75,135.47,-1,-1,-1,-1
10,2,119.47,158.10,46.17,129.81,-1,-1,-1,-1
11,2,114.64,158.04,45.65,129.78,-1,-1,-1,-1
12,2,110.61,149.23,48.27,136.43,-1,-1,-1,-1
13,2,108.33,152.50,46.97,130.00,-1,-1,-1,-1
14,2,106.01,155.61,45.93,128.63,-1,-1,-1,-1
15,2,103.10,161.83,41.68,121.17,-1,-1,-1,-1
16,2,99.35,158.67,43.27,122.22,-1,-1,-1,-1
17,2,93.02,150.78,45.85,132.85,-1,-1,-1,-1
18,2,91.28,152.20,44.06,125.67,-1,-1,-1,-1
19,2,89.22,151.75,42.97,125.65,-1,-1,-1,-1
20,2,82.85,146.32,45.18,131.47,-1,-1,-1,-1
21,2,81.27,150.46,43.04,123.13,-1,-1,-1,-1
1,3,292.69,192.10,25.55,72.53,-1,-1,-1,-1
2,3,288.30,195.11,23.68,70.37,-1,-1,-1,-1
3,3,279.94,192.76,24.50,70.66,-1,-1,-1,-1
4,3,276.43,188.68,25.69,74.14,-1,-1,-1,-1
5,3,272.39,192.56,23.93,70.49,-1,-1,-1,-1
6,3,264.44,190.52,23.47,68.72,-1,-1,-1,-1
7,3,258.09,184.05,25.27,72.86,-1,-1,-1,-1
8,3,253.10,184.06,24.40,71.57,-1,-1,-1,-1
9,3,244.91,180.13,25.13,74.41,-1,-1,-1,-1
10,3,238.90,179.07,26.21,76.91,-1,-1,-1,-1
11,3,231.34,179.79,25.71,75.22,-1,-1,-1,-1
12,3,228.40,178.36,26.64,77.95,-1,-1,-1,-1
13,3,225.73,179.75,26.16,74.48,-1,-1,-1,-1
14,3,223.26,180.30,25.26,73.22,-1,-1,-1,-1
15,3,217.93,181.45,25.19,71.23,-1,-1,-1,-1
16,3,212.97,177.89,25.29,73.01,-1,-1,-1,-1
17,3,210.35,179.43,24.69,69.79,-1,-1,-1,-1
18,3,206.24,172.45,27.63,78.79,-1,-1,-1,-1
19,3,201.70,175.47,25.63,73.28,-1,-1,-1,-1
1,4,518.60,61.42,155.27,333.44,-1,-1,-1,-1
2,4,497.52,50.90,165.25,359.66,-1,-1,-1,-1
3,4,497.04,67.38,155.58,342.56,-1,-1,-1,-1
4,4,480.39,60.39,162.53,356.46,-1,-1,-1,-1
5,4,463.67,58.32,163.81,355.45,-1,-1,-1,-1
6,4,447.74,66.33,158.67,350.05,-1,-1,-1,-1
7,4,437.54,66.05,151.99,339.79,-1,-1,-1,-1
8,4,425.16,64.10,145.18,338.27,-1,-1,-1,-1
9,4,411.20,67.46,140.63,326.11,-1,-1,-1,-1
10,4,395.44,74.30,140.06,328.48,-1,-1,-1,-1
11,4,377.32,73.10,139.02,330.79,-1,-1,-1,-1
12,4,367.23,68.50,137.81,329.39,-1,-1,-1,-1
13,4,359.37,68.28,131.94,318.92,-1,-1,-1,-1
14,4,343.80,73.64,125.90,308.33,-1,-1,-1,-1
4,5,250.44,202.14,13.78,40.82,-1,-1,-1,-1
5,5,244.85,201.75,14.19,41.30,-1,-1,-1,-1
16,6,307.47,72.86,134.79,315.66,-1,-1,-1,-1
18,7,197.62,174.94,23.68,69.00,-1,-1,-1,-1
19,8,554.38,114.26,105.07,270.26,-1,-1,-1,-1
